hit_id,ch0,ch1,value
10462,142,544,0.095962
10462,142,543,0.207807
10463,188,82,0.273734
10464,102,203,0.232809
10464,102,204,0.0796731
10465,221,74,0.296551
10466,135,700,0.0952438
10466,135,701,0.260911
10467,292,204,0.213845
10467,292,205,0.0481888
10468,83,465,0.326731
10469,95,907,0.163403
10469,94,908,0.102932
10469,95,908,0.0492712
10470,244,504,0.140479
10470,243,504,0.00489331
10470,244,505,0.176081
10471,101,896,0.0146203
10471,101,895,0.155776
10471,102,894,0.0416164
10471,102,895,0.0818352
10472,103,1272,0.18794
10472,103,1271,0.134569
10473,148,631,0.109615
10473,148,632,0.18828
10474,201,208,0.123193
10474,201,207,0.223538
10475,67,1075,0.0379131
10475,66,1076,0.0253244
10475,67,1074,0.0946976
10475,66,1075,0.0710904
10475,67,1072,0.039546
10475,67,1073,0.0985158
10476,108,892,0.0964966
10476,108,891,0.0619476
10476,109,892,0.152277
10477,44,125,0.0250363
10477,42,118,0.050793
10477,43,120,0.0722499
10477,43,122,0.0745144
10477,42,120,0.00808028
10477,43,121,0.0774268
10477,42,119,0.0723948
10477,44,124,0.0671536
10477,43,123,0.0428777
10477,44,123,0.0294574
10478,183,1124,0.174954
10478,183,1125,0.132313
10479,314,795,0.0109868
10479,314,796,0.273111
10480,271,161,0.305542
10481,157,548,0.1389
10481,156,548,0.0211036
10481,156,549,0.153161
10482,89,168,0.137122
10482,89,167,0.17495
10483,259,321,0.33057
10484,80,73,0.289349
10485,255,182,0.263472
10486,319,332,0.21652
10486,319,331,0.065266
10487,281,494,0.26973
10488,169,29,0.319973
10489,267,719,0.240821
10489,267,720,0.0758624
10490,25,210,0.0990331
10490,25,209,0.18021
10491,101,142,0.310532
10492,75,208,0.313766
10493,127,140,0.288929
10494,306,71,0.278343
10495,40,320,0.327745
10496,2,1150,0.0684534
10496,1,1144,0.0063024
10496,1,1148,0.0201048
10496,2,1151,0.0193523
10496,1,1147,0.0761149
10496,1,1146,0.0797009
10496,0,1144,0.0169622
10496,1,1145,0.0770843
10496,2,1149,0.0591647
10496,2,1148,0.0539204
10497,114,70,0.32064
10498,175,46,0.232599
10499,107,139,0.321238
10500,114,553,0.054091
10500,114,552,0.279987
10501,55,83,0.290309
10502,223,29,0.333087
10503,157,107,0.309505
10504,89,1143,0.20255
10504,89,1144,0.0922454
10505,217,223,0.26164
10506,24,98,0.297566
10507,295,156,0.0729166
10507,295,155,0.254331
10508,151,4,0.263654
10509,120,1061,0.0987958
10509,117,1060,0.0162664
10509,118,1060,0.0482963
10509,118,1061,0.050541
10509,119,1061,0.112187
10510,306,146,0.336482
10511,222,431,0.288786
10512,161,208,0.301562
10513,169,3,0.0225479
10513,166,2,0.0680497
10513,169,2,0.00816297
10513,167,2,0.113411
10513,168,2,0.117133
10514,111,45,0.341105
10515,263,313,0.288358
10516,293,1176,0.0793222
10516,293,1177,0.123631
10516,293,1178,0.0199282
10516,294,1175,0.0170782
10516,292,1178,0.0560454
10516,294,1176,0.0555985
10517,267,229,0.28612
10518,142,771,0.155162
10518,142,770,0.156025
10519,319,70,0.26466
10520,23,440,0.271077
10521,286,225,0.295989
10522,234,389,0.108701
10522,232,387,0.00590649
10522,234,388,0.0258941
10522,235,390,0.0436338
10522,233,388,0.113542
10522,233,387,0.0340217
10522,235,389,0.0106912
10523,138,439,0.17265
10523,138,440,0.127739
10524,235,1131,0.205141
10524,235,1132,0.0855326
10525,111,429,0.0629806
10525,109,434,0.0409213
10525,110,430,0.0787041
10525,112,426,0.0565341
10525,112,427,0.0453821
10525,109,433,0.0749605
10525,110,431,0.0766309
10525,108,434,0.00922382
10525,111,427,0.0262682
10525,110,432,0.0209911
10525,109,432,0.050001
10525,111,428,0.0742902
10525,110,429,0.00385874
10526,312,62,0.133134
10526,312,63,0.152847
10527,177,896,0.223301
10527,177,895,0.0804843
10528,216,795,0.00241022
10528,216,794,0.247036
10528,216,793,0.036267
10529,266,1017,0.0951522
10529,266,1018,0.198718
10530,281,496,0.0319977
10530,281,497,0.0661968
10530,280,497,0.0594272
10530,279,499,0.0309163
10530,280,499,0.00842183
10530,280,498,0.14508
10531,127,413,0.0454855
10531,128,413,0.114159
10531,127,414,0.15476
10532,241,441,0.127398
10532,241,442,0.186508
10533,335,349,0.0182446
10533,335,350,0.296245
10534,112,56,0.0989902
10534,112,55,0.236797
10535,197,1038,0.0134362
10535,197,1037,0.27368
10536,214,1017,0.147369
10536,214,1018,0.134624
10537,98,503,0.0592594
10537,98,504,0.279613
10538,43,101,0.0372266
10538,44,101,0.241848
10539,74,46,0.340632
10540,112,320,0.167335
10540,112,321,0.132583
10541,51,432,0.281752
10542,107,328,0.327576
10543,163,637,0.0830266
10543,163,636,0.214444
10544,70,26,0.297094
10545,172,169,0.313108
10546,251,276,0.239092
10546,251,277,0.0844888
10547,273,571,0.324262
10548,164,347,0.318286
10549,201,515,0.107044
10549,201,516,0.188002
10550,263,224,0.0186799
10550,263,223,0.285305
10551,185,161,0.271434
10552,77,807,0.311297
10552,77,808,0.0305124
10553,198,86,0.105072
10553,199,86,0.232002
10554,128,189,0.203215
10554,128,190,0.108616
10555,9,33,0.281672
10556,273,262,0.0310598
10556,273,261,0.277154
10557,194,3,0.0028047
10557,194,4,0.289868
10558,113,1247,0.0947897
10558,112,1248,0.110581
10558,114,1246,0.0438289
10558,114,1245,0.0762916
10558,112,1249,0.0148629
10558,113,1246,0.0391006
10558,112,1247,0.00479302
10559,249,275,0.0795998
10559,249,274,0.1922
10560,313,49,0.339102
10561,211,87,0.352143
10562,151,236,0.209996
10562,151,237,0.048183
10563,185,331,0.104787
10563,185,332,0.202826
10564,198,766,0.0309222
10564,198,765,0.255449
10565,8,130,0.280789
10565,8,129,0.0801546
10566,193,836,0.000384343
10566,193,837,0.286695
10567,29,202,0.291922
10568,77,1084,0.227756
10569,269,223,0.303171
10570,45,725,0.285811
10571,330,581,0.276766
10572,7,58,0.0666261
10572,7,59,0.200516
10573,148,171,0.324093
10574,83,225,0.312683
10575,205,472,0.332839
10576,131,237,0.0549671
10576,131,238,0.22005
10577,234,134,0.313528
10578,123,33,0.279387
10579,315,203,0.309974
10580,274,1038,0.209648
10580,274,1037,0.0842521
10581,108,368,0.0188894
10581,108,367,0.283195
10582,201,139,0.354964
10583,316,370,0.283127
10583,316,371,0.024443
10584,275,838,0.210276
10584,275,839,0.119567
10585,1,451,0.169915
10585,2,451,0.0799173
10585,2,450,0.0493587
10586,186,65,0.0241788
10586,186,66,0.27606
10587,129,655,0.0233524
10587,129,654,0.25058
10588,293,839,0.207466
10588,293,840,0.105561
10589,221,65,0.295605
10590,329,728,0.212756
10590,328,727,0.0176639
10590,329,729,0.00160781
10590,328,728,0.0215005
10591,176,205,0.0130433
10591,176,206,0.332843
10592,59,716,0.208633
10592,59,715,0.106267
10593,170,1179,0.00510517
10593,171,1177,0.105166
10593,171,1178,0.0217548
10593,170,1178,0.171336
10594,22,51,0.0368265
10594,22,50,0.197794
10595,255,546,0.187246
10595,255,545,0.113592
10596,17,824,0.0415924
10596,17,823,0.0985773
10596,18,823,0.13946
10597,84,360,0.22183
10597,84,361,0.0264153
10598,149,414,0.148747
10598,149,415,0.162813
10599,191,387,0.346748
10600,17,501,0.12001
10600,17,500,0.142945
10601,301,28,0.306046
10602,219,397,0.316498
10603,183,210,0.301663
10604,108,273,0.291401
10605,132,261,0.312638
10606,85,670,0.097314
10606,83,673,0.0256496
10606,83,672,0.0915478
10606,85,669,0.044175
10606,84,672,0.0291698
10606,84,670,0.0111542
10606,84,671,0.0834662
10607,178,590,0.19742
10607,178,591,0.111915
10608,28,458,0.0334615
10608,28,459,0.302426
10609,101,82,0.180739
10609,101,81,0.066086
10610,79,565,0.343256
10611,211,355,0.0497709
10611,211,356,0.23626
10612,16,220,0.33098
10613,89,79,0.342555
10614,133,627,0.320314
10615,33,318,0.307862
10616,275,69,0.212448
10616,274,69,0.0456992
10617,294,888,0.0214777
10617,294,889,0.322805
10618,91,1131,0.0846225
10618,91,1130,0.219217
10619,204,546,0.192745
10619,204,547,0.0904304
10620,50,156,0.290061
10621,254,361,0.21759
10621,254,362,0.0876335
10622,116,130,0.307527
10623,321,188,0.367471
10624,117,52,0.349509
10625,153,772,0.324237
10626,268,306,0.160819
10626,268,307,0.108498
10627,208,58,0.296406
10628,318,202,0.205484
10628,318,203,0.0535583
10629,264,1026,0.246349
10629,264,1025,0.0587528
10630,25,155,0.368727
10631,11,330,0.136886
10631,10,330,0.145658
10632,129,1221,0.304036
10632,129,1220,0.0259985
10633,289,24,0.383176
10634,225,187,0.26372
10634,225,186,0.0543572
10635,305,630,0.353037
10636,268,652,0.311358
10636,268,653,0.0272525
10637,160,1060,0.0872013
10637,160,1059,0.228716
10638,330,664,0.181097
10638,329,664,0.111717
10639,280,633,0.0909141
10639,280,634,0.18377
10640,25,16,0.270058
10641,132,583,0.158634
10641,132,582,0.127379
10642,287,302,0.166777
10642,287,303,0.115381
10643,2,170,0.174036
10643,2,171,0.131458
10644,258,1202,0.289946
10645,129,223,0.0669186
10645,129,222,0.247399
10646,193,662,0.282441
10646,193,663,0.0309931
10647,240,820,0.107856
10647,240,819,0.196493
10648,263,1111,0.113256
10648,262,1111,0.180445
10649,135,223,0.293371
10650,107,271,0.30204
10651,263,223,0.0272526
10651,263,222,0.295623
10652,248,673,0.195853
10652,248,674,0.104867
10653,121,851,0.138171
10653,121,852,0.136668
10654,184,1155,0.113925
10654,184,1154,0.200875
10655,3,556,0.155939
10655,3,557,0.139619
10656,211,422,0.129503
10656,211,421,0.173919
10657,304,359,0.0761165
10657,304,360,0.0859233
10657,305,360,0.136077
10658,335,474,0.213465
10658,335,475,0.101235
10659,266,40,0.010357
10659,266,41,0.27176
10660,152,239,0.343436
10661,328,1240,0.0153939
10661,329,1241,0.00155533
10661,328,1239,0.143164
10661,329,1240,0.146288
10661,328,1238,0.00597084
10662,320,647,0.0926983
10662,320,648,0.209903
10663,73,348,0.198816
10663,73,349,0.121205
10664,314,239,0.265675
10664,314,240,0.077214
10665,59,945,0.130614
10665,59,944,0.100683
10665,60,945,0.0663789
10666,327,130,0.0180583
10666,327,131,0.275042
10667,70,30,0.306983
10668,96,465,0.295806
10668,96,466,0.00917593
10669,308,1141,0.0721603
10669,308,1140,0.256951
10670,170,1090,0.213712
10670,170,1091,0.0815233
10671,209,455,0.051779
10671,208,456,0.112355
10671,209,456,0.14324
10672,40,899,0.276115
10673,220,219,0.336416
10674,151,1147,0.154583
10674,151,1148,0.139403
10675,58,660,0.293758
10676,300,59,0.27394
10677,182,411,0.326188
10678,192,206,0.284797
10679,117,681,0.0463271
10679,117,680,0.268127
10680,316,561,0.0260246
10680,316,562,0.26985
10681,98,643,0.30262
10682,318,72,0.35036
10683,199,714,0.315927
10684,109,1233,0.29965
10684,110,1233,0.0142858
10685,53,399,0.366103
10686,230,103,0.279771
10687,128,232,0.28353
10688,167,81,0.325816
10689,1,214,0.318514
10690,208,1246,0.0694224
10690,208,1245,0.224358
10691,94,369,0.236336
10692,262,315,0.00971099
10692,262,316,0.269703
10693,216,36,0.304342
10694,304,135,0.314036
10695,288,50,0.134313
10695,288,49,0.176389
10696,286,0,0.336145
10697,201,44,0.244188
10698,283,86,0.30322
10699,138,315,0.279754
10700,208,885,0.309419
10701,190,38,0.333605
10702,13,546,0.321362
10703,224,808,0.231908
10703,224,809,0.049818
10704,134,950,0.0402447
10704,135,950,0.246329
10705,216,270,0.153122
10705,216,269,0.129244
10706,97,191,0.305205
10707,278,9,0.348064
10708,282,389,0.289773
10709,53,357,0.222066
10710,159,1267,0.0333801
10710,160,1267,0.049619
10710,159,1266,0.189811
10711,264,571,0.290997
10712,103,61,0.255131
10713,119,316,0.332573
10714,289,1219,0.096631
10714,289,1218,0.205673
10715,170,910,0.149312
10715,170,911,0.178465
10716,187,220,0.282716
10716,187,219,0.00703794
10717,154,1231,0.0124114
10717,154,1232,0.320203
10718,73,643,0.328252
10719,246,652,0.27196
10720,233,214,0.258598
10720,233,215,0.0395041
10721,28,386,0.235706
10721,28,385,0.0879985
10722,309,225,0.333441
10723,51,208,0.329169
10724,248,676,0.241683
10724,248,675,0.107759
10725,98,255,0.0817569
10725,98,254,0.196934
10726,201,232,0.123365
10726,202,233,0.00824928
10726,201,233,0.184057
10727,104,967,0.09527
10727,104,968,0.228305
10728,234,642,0.195081
10728,234,643,0.108333
10729,120,147,0.297716
10730,173,17,0.126681
10730,173,18,0.200155
10731,0,71,0.0661044
10731,1,70,0.0621442
10731,1,71,0.0755952
10731,2,70,0.025501
10731,0,72,0.0994406
10732,62,665,0.0540688
10732,62,664,0.241488
10733,0,1156,0.160255
10733,0,1157,0.155627
10734,269,44,0.320447
10735,291,328,0.301034
10736,198,244,0.290016
10737,212,241,0.305852
10738,72,964,0.0147533
10738,72,965,0.250145
10739,119,388,0.112622
10739,119,387,0.176741
10740,99,38,0.297506
10741,314,95,0.20854
10741,314,94,0.0595917
10742,279,68,0.328988
10743,194,66,0.299743
10744,275,1075,0.154854
10744,275,1076,0.14278
10745,252,242,0.271253
10745,252,243,0.0491673
10746,100,209,0.252679
10746,100,210,0.0791336
10747,75,261,0.271862
10748,305,1021,0.366708
10749,209,82,0.291522
10750,87,212,0.305542
10751,286,177,0.347177
10752,181,14,0.302063
10753,170,628,0.326445
10754,115,32,0.323866
10755,311,127,0.276306
10756,16,395,0.296927
10757,317,59,0.334508
10758,117,100,0.257239
10759,190,6,0.258141
10760,257,261,0.12303
10760,257,262,0.169026
10761,247,817,0.311258
10761,247,816,0.0427356
10762,173,90,0.306547
10763,291,157,0.319252
10764,223,31,0.245573
10765,266,154,0.3313
10766,174,230,0.309901
10767,69,564,0.269881
10768,204,413,0.17897
10768,204,412,0.133302
10769,273,598,0.381211
10770,60,69,0.348298
10771,63,196,0.0553382
10771,63,195,0.290998
10772,184,55,0.35205
10773,185,142,0.303472
10774,89,30,0.282906
10775,269,143,0.301783
10776,170,411,0.228527
10776,170,412,0.0712034
10777,38,641,0.389341
10778,187,554,0.149936
10778,187,555,0.180587
10779,112,313,0.252443
10780,209,532,0.291309
10781,55,208,0.330943
10782,122,562,0.274565
10783,234,409,0.273725
10784,303,984,0.331048
10785,115,626,0.2935
10785,115,625,0.0197791
10785,115,627,0.00345362
10786,276,79,0.139695
10786,276,80,0.142415
10787,158,382,0.0182873
10787,158,383,0.292169
10788,170,1252,0.230262
10788,170,1251,0.00185376
10788,170,1253,0.0836507
10789,229,9,0.147309
10789,229,10,0.144221
10790,290,399,0.154519
10790,290,400,0.0618484
10790,290,398,0.123721
10791,180,941,0.111309
10791,180,942,0.213901
10792,331,411,0.130704
10792,331,410,0.15839
10793,163,1103,0.24746
10793,163,1104,0.062902
10793,163,1102,0.00428944
10794,51,429,0.00980357
10794,51,431,0.123019
10794,51,432,0.0398264
10794,51,430,0.140974
10795,36,17,0.189692
10795,36,18,0.0749267
10796,165,435,0.363544
10797,284,97,0.290269
10798,148,88,0.321524
10798,148,89,0.00165298
10799,210,1260,0.120874
10799,209,1258,0.0762339
10799,209,1259,0.080047
10799,210,1259,0.0603287
10800,59,3,0.324801
10801,164,365,0.133124
10801,164,366,0.18503
10802,97,428,0.115514
10802,97,427,0.1857
10803,185,1160,0.127754
10803,185,1161,0.151304
10803,186,1160,0.0414154
10804,335,50,0.0995729
10804,335,49,0.202168
10805,212,569,0.043963
10805,212,570,0.223528
10806,75,91,0.196826
10806,75,92,0.092192
10807,191,1258,0.0813109
10807,190,1260,0.040778
10807,191,1257,0.0271726
10807,193,1255,0.0743679
10807,190,1259,0.0433515
10807,192,1257,0.0550328
10807,192,1255,0.0098999
10807,191,1259,0.0368685
10807,192,1256,0.0775964
10807,193,1254,0.00933727
10808,281,56,0.0743867
10808,281,57,0.198933
10809,125,1184,0.0796134
10809,126,1185,0.0728424
10809,126,1184,0.135446
10810,212,76,0.306171
10811,181,1116,0.0266858
10811,181,1115,0.346177
10812,15,21,0.302162
10813,100,83,0.306183
10814,94,935,0.00860221
10814,94,936,0.295843
10815,60,243,0.316122
10816,65,139,0.0343307
10816,65,140,0.230135
10817,316,177,0.0763762
10817,316,176,0.188901
10818,87,66,0.233296
10818,87,65,0.0759951
10819,75,243,0.00755927
10819,75,242,0.285983
10820,84,12,0.303065
10821,8,819,0.300219
10822,290,39,0.273245
10823,149,152,0.306067
10824,116,269,0.322406
10825,5,88,0.0905483
10825,5,89,0.211026
10826,158,826,0.0842582
10826,158,827,0.213012
10827,73,605,0.261296
10827,73,606,0.0100281
10828,292,165,0.172419
10828,292,164,0.0978087
10829,265,64,0.318112
10830,79,54,0.292105
10830,79,53,0.00398575
10831,28,1030,0.279568
10832,166,54,0.321178
10833,95,6,0.269458
10834,262,63,0.31512
10835,271,666,0.336516
10836,294,1096,0.0200618
10836,294,1097,0.245254
10837,62,87,0.320747
10838,311,960,0.0644397
10838,311,959,0.235606
10839,256,674,0.0209593
10839,256,675,0.277043
10840,114,249,0.27809
10841,226,624,0.270174
10841,226,625,0.0188033
10842,285,1084,0.314306
10842,286,1084,0.0245794
10843,37,411,0.267253
10843,37,412,0.0172098
10844,313,1262,0.174554
10844,313,1261,0.126251
10845,137,340,0.326054
10846,202,111,0.297387
10847,121,1069,0.186174
10847,121,1068,0.0083997
10847,121,1070,0.117341
10848,143,163,0.347615
10849,116,876,0.159908
10849,116,875,0.163224
10850,20,531,0.195828
10850,20,530,0.111222
10851,193,143,0.290597
10852,330,680,0.296794
10852,330,681,0.00325756
10853,250,258,0.282473
10854,168,170,0.25546
10855,240,74,0.294416
10856,67,412,0.268704
10857,317,783,0.0194399
10857,317,782,0.156808
10857,316,782,0.125781
10858,160,189,0.305546
10859,3,406,0.090571
10859,3,405,0.200276
10860,123,35,0.270251
10861,172,79,0.0669108
10861,172,80,0.229128
10862,38,226,0.315316
10863,268,322,0.224966
10863,268,321,0.0292148
10864,84,87,0.211242
10864,84,88,0.0587583
10865,217,793,0.272819
10865,217,792,0.0474185
10866,138,44,0.307092
10867,173,1255,0.221374
10867,173,1254,0.0845195
10867,173,1256,0.00132241
10868,322,747,0.0937793
10868,321,747,0.168007
10868,321,748,0.0596909
10869,84,47,0.341122
10870,166,1020,0.0147441
10870,165,1022,0.125783
10870,165,1021,0.00999573
10870,167,1020,0.0821427
10870,166,1021,0.123103
10871,109,903,0.0426718
10871,109,905,0.0125304
10871,109,904,0.274208
10872,243,253,0.0842807
10872,243,254,0.251376
10873,79,736,0.0544736
10873,79,737,0.289977
10874,280,1150,0.111646
10874,280,1149,0.203782
10875,182,541,0.226676
10875,182,542,0.0983968
10876,243,934,0.0626814
10876,243,933,0.259524
10877,165,635,0.225407
10877,165,634,0.0519216
10878,171,785,0.0215611
10878,172,785,0.204207
10878,171,786,0.0687321
10879,144,945,0.0783477
10879,144,944,0.230939
10880,319,207,0.12788
10880,319,206,0.168299
10881,293,995,0.222262
10881,293,994,0.0681179
10882,49,763,0.162418
10882,48,764,0.0413198
10882,49,764,0.1013
10883,22,262,0.0805602
10883,22,263,0.195212
10884,102,222,0.156615
10884,102,221,0.155551
10885,41,334,0.0400538
10885,41,333,0.304474
10886,138,570,0.259465
10886,138,569,0.000633888
10886,138,571,0.0105737
10887,105,919,0.116933
10887,105,918,0.160813
10888,303,353,0.165425
10888,303,354,0.138788
10889,332,474,0.225858
10889,332,473,0.0706046
10890,180,532,0.116707
10890,180,531,0.178767
10891,33,174,0.106087
10891,33,175,0.216454
10892,129,783,0.0336277
10892,129,784,0.267611
10893,255,72,0.310824
10894,333,501,0.128158
10894,332,501,0.179081
10895,187,45,0.243724
10895,187,46,0.0696529
10896,0,1070,0.280621
10897,237,785,0.0270183
10897,237,786,0.260686
10898,45,157,0.284637
10899,22,147,0.323333
10900,63,43,0.29036
10901,317,359,0.281971
10902,156,65,0.351993
10903,167,169,0.243145
10904,82,779,0.019322
10904,82,778,0.25193
10905,302,21,0.36987
10906,104,71,0.0873448
10906,104,70,0.208766
10907,29,137,0.29526
10908,65,1098,0.22578
10908,65,1097,0.046446
10909,110,254,0.210925
10909,110,255,0.0852855
10910,64,69,0.306334
10911,262,21,0.293518
10912,124,924,0.365763
10913,5,1084,0.318682
10914,75,134,0.138972
10914,74,134,0.168156
10915,324,1096,0.298055
10916,161,501,0.260038
10917,116,680,0.0139418
10917,115,680,0.302413
10918,159,67,0.292279
10919,311,996,0.0839903
10919,311,995,0.214057
10920,86,981,0.26743
10920,86,982,0.0649014
10921,22,611,0.303499
10922,61,1168,0.156672
10922,61,1167,0.15812
10923,189,184,0.273446
10924,43,665,0.0828148
10924,43,664,0.196738
10925,185,1111,0.289346
10926,88,103,0.0269841
10926,88,104,0.332895
10927,132,73,0.329215
10928,171,413,0.102244
10928,171,414,0.211529
10929,168,1057,0.11939
10929,168,1056,0.163671
10930,305,1152,0.32621
10930,304,1152,0.000171915
10931,59,658,0.262963
10932,24,18,0.290925
10933,46,951,0.340597
10934,90,569,0.0713732
10934,91,568,0.0914598
10934,90,570,0.0824248
10934,90,571,0.0999367
10934,90,572,0.022084
10934,91,569,0.0332097
10935,110,586,0.176115
10935,110,585,0.134662
